DATE;TIME;Radiação Solar;Temp_solo;Chuva Acumulada;Pressão_Atm;Temperatura.Ar;Umidade.Relativa;Vel.Vento_REG1;Dir.Vento_REG1
08/05/2026;08:25:42;236,06;25,35;376,60;907,27;19,52;86,45;1,60;115,31
08/05/2026;08:35:42;226,44;25,35;376,60;907,40;19,45;85,86;0,39;105,11
08/05/2026;08:45:42;257,05;25,35;376,60;907,42;19,92;85,50;0,00;81,56
08/05/2026;08:55:42;440,05;25,35;376,60;907,45;20,37;84,23;1,49;57,30
08/05/2026;09:05:42;376,19;25,36;376,60;907,57;20,90;83,20;5,34;111,09
08/05/2026;09:15:42;393,00;25,35;376,60;907,69;20,73;82,93;6,42;110,39
08/05/2026;09:25:42;444,48;25,36;376,60;907,79;20,70;83,04;5,71;105,11
08/05/2026;09:35:42;360,39;25,36;376,60;907,80;20,61;83,30;0,35;81,56
08/05/2026;09:45:42;697,98;25,35;376,60;907,74;20,72;83,20;3,51;94,21
08/05/2026;09:55:42;501,90;25,36;376,60;907,74;20,81;83,48;4,11;86,48
08/05/2026;10:05:42;853,71;25,36;376,60;907,64;21,60;82,40;0,00;80,85
08/05/2026;10:15:42;333,80;25,36;376,60;907,62;21,58;81,10;4,06;98,78
08/05/2026;10:25:42;422,12;25,35;376,60;907,46;21,67;81,27;4,63;81,91
08/05/2026;10:35:42;397,77;25,36;376,60;907,42;21,67;81,44;3,35;98,43
08/05/2026;10:45:42;510,29;25,35;376,60;907,35;22,05;79,97;0,53;91,40
08/05/2026;10:55:42;437,64;25,36;376,60;907,23;22,44;77,41;0,43;117,77
08/05/2026;11:05:42;595,24;25,36;376,60;907,14;22,71;76,15;5,28;122,69
08/05/2026;11:15:42;881,44;25,36;376,60;906,96;23,37;76,50;3,32;103,00
08/05/2026;11:25:42;463,38;25,37;376,60;906,89;22,85;75,59;3,19;132,53
08/05/2026;11:35:42;629,38;25,36;376,60;906,74;22,99;75,42;3,53;105,46
08/05/2026;11:45:42;703,16;25,36;376,60;906,71;23,30;76,02;1,14;90,00
08/05/2026;11:55:42;385,86;25,35;376,60;906,63;23,89;72,29;6,53;98,08
08/05/2026;12:05:42;296,38;25,36;376,60;906,47;23,44;72,71;1,30;108,28
08/05/2026;12:15:42;339,21;25,36;376,60;906,32;24,82;67,72;2,73;342,42
08/05/2026;12:25:42;1025,91;25,36;376,60;906,21;24,26;69,27;0,72;322,03
08/05/2026;12:35:42;1168,69;25,36;376,60;906,06;24,90;68,10;4,28;100,54
08/05/2026;12:45:42;488,43;25,35;376,60;905,91;25,08;65,41;3,17;76,28
08/05/2026;12:55:42;351,09;25,36;376,60;905,82;24,18;68,40;4,30;122,69
08/05/2026;13:05:42;682,29;25,36;376,60;905,70;24,58;69,01;4,73;98,78
08/05/2026;13:15:42;323,73;25,35;376,60;905,63;24,41;68,50;0,42;105,46
08/05/2026;13:25:42;298,54;25,36;376,60;905,43;25,53;65,57;2,83;128,67
08/05/2026;13:35:42;818,34;25,36;376,60;905,27;25,00;66,34;1,72;128,32
08/05/2026;13:45:42;231,76;25,35;376,60;905,18;24,80;67,55;3,36;133,94
08/05/2026;13:55:42;735,74;25,36;376,60;904,94;25,62;65,75;4,17;117,77
08/05/2026;14:05:42;719,82;25,35;376,60;904,77;25,75;65,14;0,41;143,78
08/05/2026;14:15:42;762,13;25,36;376,60;904,65;25,45;65,16;3,41;102,30
08/05/2026;14:25:42;776,27;25,36;376,60;904,67;25,79;62,88;4,85;101,60
08/05/2026;14:35:42;581,17;25,35;376,60;904,60;24,97;65,73;2,23;123,39
08/05/2026;14:45:42;564,79;25,36;376,60;904,60;25,69;63,23;3,57;72,42
08/05/2026;14:55:42;616,82;25,35;376,60;904,54;25,57;64,95;3,06;93,86
08/05/2026;15:05:42;132,58;25,35;376,60;904,44;25,54;62,98;2,14;126,91
08/05/2026;15:15:50;443,34;25,35;376,60;904,32;25,74;63,34;0,41;92,10
08/05/2026;15:25:50;448,39;25,35;376,60;904,27;26,23;61,47;0,40;73,12
08/05/2026;15:35:50;365,40;25,35;376,60;904,31;25,95;62,20;4,44;144,49
08/05/2026;15:45:50;347,38;25,35;376,60;904,27;25,92;62,85;0,43;74,88
08/05/2026;15:55:50;223,87;25,35;376,60;904,26;25,20;65,53;4,54;99,49
08/05/2026;16:05:50;180,83;25,34;376,60;904,21;25,32;64,07;3,63;105,82
08/05/2026;16:15:50;182,16;25,34;376,60;904,22;25,29;64,01;0,43;124,10
08/05/2026;16:25:50;172,83;25,34;376,60;904,27;24,97;65,38;2,00;94,57
08/05/2026;16:35:50;147,17;25,34;376,60;904,35;24,69;66,99;0,41;79,45
08/05/2026;16:45:50;107,04;25,33;376,60;904,37;24,31;67,75;0,00;64,68
08/05/2026;16:55:50;78,22;25,34;376,60;904,34;24,03;69,30;0,39;123,04
08/05/2026;17:05:50;52,45;25,33;376,60;904,47;23,50;71,56;3,51;113,20
08/05/2026;17:15:50;32,08;25,33;376,60;904,52;23,05;73,54;0,53;112,14
08/05/2026;17:25:50;12,93;25,32;376,60;904,54;22,52;75,92;0,42;128,32
08/05/2026;17:35:50;3,28;25,33;376,60;904,57;22,12;77,68;0,00;98,08
08/05/2026;17:45:50;0,79;25,32;376,60;904,65;21,72;78,69;0,00;129,72
08/05/2026;17:55:50;0,15;25,32;376,60;904,67;21,38;79,54;0,00;114,96
08/05/2026;18:05:50;0,13;25,32;376,60;904,59;21,16;79,95;0,44;143,78
08/05/2026;18:15:50;0,13;25,31;376,60;904,55;20,81;80,78;0,00;119,88
08/05/2026;18:25:50;0,10;25,31;376,60;904,65;20,54;81,69;0,00;170,50
08/05/2026;18:35:50;0,12;25,31;376,60;904,71;20,37;82,42;0,00;118,12
08/05/2026;18:45:50;0,12;25,31;376,60;904,76;20,30;83,12;0,00;86,48
08/05/2026;18:55:50;0,12;25,31;376,60;904,78;20,20;83,52;0,39;110,39
08/05/2026;19:05:50;0,12;25,30;376,60;904,74;20,24;83,91;1,79;100,89
08/05/2026;19:15:50;0,12;25,30;376,60;904,79;20,11;84,39;0,37;120,93
08/05/2026;19:25:50;0,11;25,30;376,60;904,89;20,07;84,43;3,83;105,82
08/05/2026;19:35:50;0,12;25,30;376,60;904,98;19,97;84,68;1,39;93,16
08/05/2026;19:45:50;0,12;25,30;376,60;905,00;19,83;84,84;0,00;67,14
08/05/2026;19:55:50;0,11;25,30;376,60;905,04;19,74;84,82;0,00;90,00
08/05/2026;20:05:50;0,10;25,29;376,60;905,08;19,60;84,90;0,00;111,44
08/05/2026;20:15:50;0,11;25,29;376,60;905,21;19,57;84,82;0,00;124,10
08/05/2026;20:25:50;0,11;25,30;376,60;905,28;19,47;85,03;0,00;123,04
08/05/2026;20:35:50;0,10;25,29;376,60;905,32;19,33;85,32;0,00;106,52
08/05/2026;20:45:50;0,10;25,29;376,60;905,31;19,15;85,75;0,00;89,64
08/05/2026;20:55:50;0,10;25,29;376,60;905,22;19,00;85,99;0,00;126,56
08/05/2026;21:05:50;0,11;25,29;376,60;905,33;19,08;85,64;0,00;91,75
08/05/2026;21:15:50;0,13;25,29;376,60;905,42;19,20;85,09;0,00;122,34
08/05/2026;21:25:50;0,11;25,29;376,60;905,36;19,09;85,20;0,00;87,89
08/05/2026;21:35:50;0,10;25,29;376,60;905,33;18,97;85,22;0,00;140,62
08/05/2026;21:45:50;0,10;25,28;376,60;905,32;18,84;85,34;0,00;89,29
08/05/2026;21:55:50;0,12;25,28;376,60;905,40;18,82;85,15;0,00;125,15
08/05/2026;22:05:50;0,12;25,28;376,60;905,41;18,77;85,18;0,00;74,53
08/05/2026;22:15:50;0,12;25,28;376,60;905,45;18,67;85,30;0,00;119,53
08/05/2026;22:25:50;0,12;25,28;376,60;905,49;18,58;85,42;0,00;85,42
08/05/2026;22:35:50;0,12;25,28;376,60;905,59;18,52;85,77;0,00;49,92
08/05/2026;22:45:50;0,11;25,27;376,60;905,67;18,46;86,00;0,00;88,94
08/05/2026;22:55:50;0,12;25,28;376,60;905,75;18,40;86,37;0,00;111,44
08/05/2026;23:05:50;0,11;25,26;376,60;905,81;18,40;86,42;0,00;135,00
08/05/2026;23:15:50;0,10;25,27;376,60;905,86;18,28;86,60;0,00;107,92
08/05/2026;23:25:50;0,13;25,27;376,60;905,87;18,07;86,95;0,00;118,12
08/05/2026;23:35:50;0,11;25,28;376,60;905,88;17,94;87,21;0,00;115,66
08/05/2026;23:45:50;0,12;25,26;376,60;905,83;17,84;87,51;0,00;101,60
08/05/2026;23:55:50;0,11;25,27;376,60;905,86;17,72;87,44;0,00;103,35
09/05/2026;00:05:50;0,12;25,28;376,60;905,81;17,47;87,76;0,00;119,53
09/05/2026;00:15:50;0,10;25,27;376,60;905,71;17,39;88,27;0,42;102,30
09/05/2026;00:25:50;0,13;25,27;376,60;905,61;17,60;88,03;0,00;94,92
09/05/2026;00:35:50;0,12;25,27;376,60;905,56;17,41;88,08;0,00;94,57
09/05/2026;00:45:50;0,10;25,27;376,60;905,55;17,26;88,51;0,00;115,66
09/05/2026;00:55:50;0,12;25,27;376,60;905,53;17,24;88,61;0,00;101,60
09/05/2026;01:05:50;0,11;25,27;376,60;905,48;17,15;88,92;0,00;108,98
09/05/2026;01:15:50;0,10;25,27;376,60;905,42;17,01;88,73;0,00;88,94
09/05/2026;01:25:50;0,12;25,26;376,60;905,35;16,65;88,32;0,00;90,00
09/05/2026;01:35:50;0,13;25,26;376,60;905,26;15,99;88,73;0,00;90,35
09/05/2026;01:45:50;0,12;25,27;376,60;905,21;16,26;90,21;0,00;92,46
09/05/2026;01:55:50;0,12;25,26;376,60;905,20;16,39;90,21;0,00;79,10
09/05/2026;02:05:50;0,10;25,26;376,60;905,18;16,25;90,36;0,00;129,37
09/05/2026;02:15:50;0,12;25,27;376,60;905,15;16,52;90,58;0,00;73,82
09/05/2026;02:25:50;0,13;25,27;376,60;905,15;16,73;90,73;0,00;92,46
09/05/2026;02:35:50;0,10;25,27;376,60;905,04;17,04;90,93;0,46;116,36
09/05/2026;02:45:50;0,11;25,27;376,60;904,99;17,24;90,84;0,37;123,75
09/05/2026;02:55:50;0,11;25,27;376,60;905,03;17,35;90,93;0,38;102,30
09/05/2026;03:05:50;0,11;25,27;376,60;904,96;17,37;90,93;0,40;105,82
09/05/2026;03:15:50;0,11;25,26;376,60;904,96;17,36;90,96;0,00;59,41
09/05/2026;03:25:50;0,11;25,26;376,60;904,87;17,31;90,99;0,00;133,59
09/05/2026;03:26:31;0,10;25,27;376,60;904,88;17,31;90,99;0,00;148,00
09/05/2026;03:36:31;0,10;25,26;376,60;904,87;17,29;90,95;0,00;68,90
09/05/2026;03:46:31;0,11;25,27;376,60;905,02;17,19;90,95;0,39;124,10
09/05/2026;03:56:31;0,14;25,26;376,60;905,07;17,19;90,86;0,00;114,96
09/05/2026;04:06:31;0,11;25,26;376,60;905,16;17,19;90,59;0,38;69,96
09/05/2026;04:16:31;0,11;25,26;376,60;905,11;17,14;90,18;0,50;110,74
09/05/2026;04:26:31;0,12;25,26;376,60;905,05;17,09;90,02;0,00;85,42
09/05/2026;04:36:31;0,10;25,26;376,60;905,11;17,06;90,11;0,39;92,46
09/05/2026;04:46:31;0,10;25,26;376,60;905,18;17,00;90,21;0,00;116,71
09/05/2026;04:56:31;0,12;25,26;376,60;905,26;16,95;90,26;0,34;113,55
09/05/2026;05:06:31;0,11;25,26;376,60;905,26;16,81;90,37;0,94;93,51
09/05/2026;05:16:31;0,11;25,26;376,60;905,33;16,72;90,60;0,00;100,54
09/05/2026;05:26:31;0,13;25,26;376,60;905,49;16,72;90,85;0,00;112,14
09/05/2026;05:36:31;0,16;25,26;376,60;905,63;16,65;91,04;0,00;111,79
09/05/2026;05:46:31;0,81;25,25;376,60;905,72;16,63;91,26;0,00;132,89
09/05/2026;05:56:31;3,37;25,25;376,60;905,78;16,62;91,40;0,39;112,14
09/05/2026;06:06:31;8,11;25,25;376,60;905,93;16,61;91,47;0,00;110,03
09/05/2026;06:16:31;13,74;25,25;376,60;906,06;16,63;91,59;0,00;134,29
09/05/2026;06:26:31;44,86;25,25;376,60;906,25;16,71;91,69;0,52;111,44
09/05/2026;06:36:31;38,94;25,25;376,60;906,33;16,74;91,67;0,00;122,34
09/05/2026;06:46:31;63,94;25,25;376,60;906,43;16,81;91,71;0,00;79,80
09/05/2026;06:56:31;96,66;25,25;376,60;906,41;16,96;91,67;0,00;79,80
09/05/2026;07:06:31;132,80;25,25;376,60;906,52;17,10;91,37;0,34;91,75
09/05/2026;07:16:31;491,12;25,25;376,60;906,57;17,53;90,92;4,50;99,84
09/05/2026;07:26:31;402,87;25,27;376,60;906,81;18,22;88,89;2,96;85,07
09/05/2026;07:36:31;350,26;25,25;376,60;906,85;18,48;87,16;4,69;95,97
09/05/2026;07:46:31;430,88;25,25;376,60;907,01;19,17;85,84;2,24;100,54
09/05/2026;07:56:31;462,95;25,25;376,60;907,12;19,50;84,58;4,26;112,85
09/05/2026;08:06:31;497,90;25,26;376,60;907,30;20,04;83,49;0,00;161,36
09/05/2026;08:16:31;533,11;25,26;376,60;907,50;20,13;82,75;3,54;92,46
09/05/2026;08:26:31;573,67;25,26;376,60;907,61;20,33;82,23;4,08;136,40
09/05/2026;08:36:31;612,85;25,26;376,60;907,72;20,26;81,36;5,40;78,75
09/05/2026;08:46:31;641,03;25,26;376,60;907,79;20,58;80,99;3,26;94,21
09/05/2026;08:56:31;686,99;25,26;376,60;907,85;21,14;78,34;5,77;58,35
09/05/2026;09:06:31;725,31;25,26;376,60;907,91;21,27;78,59;2,72;101,60
09/05/2026;09:16:31;736,84;25,27;376,60;907,92;21,60;79,08;0,39;96,32
09/05/2026;09:26:31;774,55;25,26;376,60;907,94;22,04;76,59;2,68;96,32
09/05/2026;09:36:31;764,78;25,28;376,60;908,03;22,23;76,33;3,91;98,43
09/05/2026;09:46:31;831,15;25,26;376,60;907,96;22,66;73,12;0,38;58,35
09/05/2026;09:56:31;819,75;25,27;376,60;908,05;23,01;72,13;5,32;124,80
09/05/2026;10:06:31;885,71;25,27;376,60;908,04;23,58;72,12;0,00;121,64
09/05/2026;10:16:31;858,77;25,27;376,60;907,97;23,28;70,31;3,71;47,81
09/05/2026;10:26:31;938,99;25,27;376,60;907,80;23,88;70,53;1,93;98,78
09/05/2026;10:36:31;863,66;25,27;376,60;907,80;24,20;69,01;3,69;121,64
09/05/2026;10:46:31;857,75;25,27;376,60;907,64;24,59;67,85;0,00;100,89
09/05/2026;10:56:31;892,78;25,26;376,60;907,57;24,32;65,22;6,32;124,10
09/05/2026;11:06:31;991,42;25,28;376,60;907,49;24,75;67,25;4,16;96,67
09/05/2026;11:16:31;927,54;25,28;376,60;907,39;25,04;65,00;0,52;136,75
09/05/2026;11:26:31;949,83;25,27;376,60;907,14;24,63;65,75;4,48;98,08
09/05/2026;11:36:31;926,70;25,26;376,60;907,17;24,97;61,98;4,68;67,50
09/05/2026;11:46:31;899,06;25,26;376,60;907,03;25,51;61,49;0,00;173,67
09/05/2026;11:56:31;892,57;25,27;376,60;906,75;25,84;59,85;3,58;134,64
09/05/2026;12:06:31;829,62;25,27;376,60;906,79;25,83;59,17;3,29;131,13
09/05/2026;12:16:31;880,23;25,27;376,60;906,52;26,27;58,26;3,40;137,81
09/05/2026;12:26:31;887,67;25,27;376,60;906,48;26,80;57,15;0,40;60,82
09/05/2026;12:33:46;953,12;25,26;376,60;906,38;26,50;56,11;4,57;68,20
09/05/2026;12:43:46;947,72;25,27;376,60;906,31;26,16;56,97;0,64;85,07
09/05/2026;12:53:46;939,91;25,27;376,60;906,14;26,79;55,90;0,38;116,36
09/05/2026;13:03:46;908,73;25,27;376,60;905,98;26,91;54,43;2,32;118,82
09/05/2026;13:13:46;887,75;25,27;376,60;905,72;27,38;53,54;2,13;94,92
09/05/2026;13:23:46;867,91;25,26;376,60;905,57;27,26;53,69;1,65;53,78
09/05/2026;13:33:46;805,74;25,26;376,60;905,49;27,16;53,93;1,70;129,37
09/05/2026;13:43:46;777,59;25,26;376,60;905,43;27,81;50,69;3,08;87,53
09/05/2026;13:53:46;743,62;25,26;376,60;905,27;28,10;49,56;5,29;122,34
09/05/2026;14:03:46;727,79;25,26;376,60;905,17;27,87;50,18;2,65;128,67
09/05/2026;14:13:46;687,49;25,27;376,60;905,13;27,99;50,52;0,38;144,84
09/05/2026;14:23:46;661,53;25,26;376,60;905,00;28,04;52,17;0,38;106,52
09/05/2026;14:33:46;619,14;25,26;376,60;904,98;28,06;51,01;0,00;126,21
09/05/2026;14:43:46;601,91;25,26;376,60;904,96;27,83;52,53;0,69;129,37
09/05/2026;14:53:46;551,14;25,26;376,60;904,75;27,40;53,04;0,00;127,61
09/05/2026;15:03:46;516,80;25,26;376,60;904,70;27,84;52,36;1,31;119,88
09/05/2026;15:13:46;499,88;25,26;376,60;904,63;27,87;53,12;0,58;118,12
09/05/2026;15:23:46;420,84;25,25;376,60;904,65;27,75;54,01;1,61;103,35
09/05/2026;15:33:46;429,58;25,26;376,60;904,68;27,46;55,40;1,41;147,30
09/05/2026;15:43:46;336,59;25,25;376,60;904,76;26,62;58,15;1,34;102,65
09/05/2026;15:53:46;178,60;25,25;376,60;904,79;25,99;61,44;0,00;46,40
09/05/2026;16:03:46;218,21;25,26;376,60;904,92;26,51;61,62;2,02;90,70
09/05/2026;16:13:46;248,45;25,25;376,60;904,91;26,39;61,83;0,42;67,14
09/05/2026;16:23:46;185,04;25,25;376,60;904,94;26,51;62,89;0,00;65,03
09/05/2026;16:33:46;164,73;25,25;376,60;905,07;26,23;63,18;4,50;105,11
09/05/2026;16:43:46;155,41;25,24;376,60;905,14;25,78;65,14;1,61;116,71
09/05/2026;16:53:46;109,23;25,24;376,60;905,17;25,81;65,20;3,79;124,45
09/05/2026;17:03:46;76,80;25,24;376,60;905,21;25,33;66,75;0,39;92,81
09/05/2026;17:13:46;43,85;25,24;376,60;905,23;24,88;68,38;0,40;116,36
09/05/2026;17:23:46;15,82;25,24;376,60;905,27;24,32;70,34;0,00;96,32
09/05/2026;17:33:46;3,89;25,24;376,60;905,32;23,75;71,96;0,00;107,92
09/05/2026;17:43:46;0,97;25,24;376,60;905,25;23,38;73,21;0,00;130,07
09/05/2026;17:53:46;0,16;25,23;376,60;905,31;23,08;74,01;0,34;102,30
09/05/2026;18:03:46;0,12;25,23;376,60;905,38;22,72;75,02;0,00;138,86
09/05/2026;18:13:46;0,12;25,23;376,60;905,43;22,52;75,50;0,00;114,60
09/05/2026;18:23:46;0,12;25,23;376,60;905,49;22,25;76,22;0,00;110,03
09/05/2026;18:33:46;0,10;25,23;376,60;905,52;22,10;77,02;0,00;126,56
09/05/2026;18:43:46;0,13;25,23;376,60;905,64;21,92;78,16;0,00;98,43
09/05/2026;18:53:46;0,12;25,23;376,60;905,69;21,91;79,56;3,78;107,92
09/05/2026;19:03:46;0,10;25,23;376,60;905,74;21,91;80,93;3,38;82,26
09/05/2026;19:13:46;0,11;25,23;376,60;905,82;21,67;82,20;0,43;129,37
09/05/2026;19:23:46;0,11;25,22;376,60;905,87;21,57;82,71;4,11;128,67
09/05/2026;19:33:46;0,11;25,23;376,60;905,94;21,42;83,33;0,39;50,62
09/05/2026;19:43:46;0,12;25,22;376,60;905,99;21,47;83,22;1,86;120,93
09/05/2026;19:53:46;0,12;25,22;376,60;906,14;21,50;82,99;0,00;107,57
09/05/2026;20:03:46;0,11;25,22;376,60;906,18;21,58;82,57;3,32;84,37
09/05/2026;20:13:46;0,11;25,22;376,60;906,21;21,67;82,11;3,36;99,14
09/05/2026;20:23:46;0,11;25,22;376,60;906,24;21,60;81,84;0,00;124,10
09/05/2026;20:33:46;0,12;25,22;376,60;906,35;21,50;81,96;3,05;84,02
09/05/2026;20:43:46;0,11;25,22;376,60;906,39;21,25;81,98;0,00;113,90
09/05/2026;20:53:46;0,13;25,22;376,60;906,44;21,01;82,38;0,00;90,00
09/05/2026;21:03:46;0,12;25,21;376,60;906,49;20,84;82,56;0,00;121,28
09/05/2026;21:13:46;0,11;25,21;376,60;906,46;20,63;82,98;0,00;92,10
09/05/2026;21:23:46;0,12;25,21;376,60;906,48;20,46;83,13;0,00;133,59
09/05/2026;21:33:46;0,12;25,21;376,60;906,52;20,43;83,15;2,59;91,40
09/05/2026;21:43:46;0,12;25,21;376,60;906,57;20,27;83,54;0,00;36,56
09/05/2026;21:53:46;0,10;25,20;376,60;906,53;20,04;83,98;0,00;142,38
09/05/2026;22:03:46;0,12;25,21;376,60;906,56;19,76;84,64;0,00;113,90
09/05/2026;22:13:46;0,13;25,21;376,60;906,61;19,58;85,13;0,00;138,16
09/05/2026;22:23:46;0,12;25,22;376,60;906,63;19,60;84,90;0,00;88,24
09/05/2026;22:33:46;0,11;25,21;376,60;906,62;19,52;84,61;3,10;84,72
09/05/2026;22:43:46;0,12;25,21;376,60;906,67;19,31;84,55;3,04;105,82
09/05/2026;22:53:46;0,13;25,21;376,60;906,70;19,18;84,40;0,00;83,32
09/05/2026;23:03:46;0,12;25,20;376,60;906,70;19,06;84,56;0,00;113,90
09/05/2026;23:13:46;0,12;25,20;376,60;906,64;18,89;85,02;0,43;92,46
09/05/2026;23:23:46;0,10;25,20;376,60;906,54;18,82;85,26;0,00;111,44
09/05/2026;23:33:46;0,10;25,20;376,60;906,55;18,64;85,66;0,00;93,51
09/05/2026;23:43:46;0,10;25,20;376,60;906,48;18,52;85,93;2,73;108,98
09/05/2026;23:53:46;0,12;25,20;376,60;906,41;18,33;86,32;2,81;101,25
10/05/2026;00:03:46;0,12;25,20;376,60;906,44;18,26;86,63;0,00;59,06
10/05/2026;00:13:46;0,13;25,20;376,60;906,50;18,06;87,00;0,00;101,60
10/05/2026;00:23:46;0,09;25,20;376,60;906,50;17,93;87,38;3,22;72,42
10/05/2026;00:33:46;0,11;25,19;376,60;906,45;17,84;87,65;4,38;93,51
10/05/2026;00:43:46;0,10;25,20;376,60;906,36;17,77;87,89;4,01;119,17
10/05/2026;00:53:46;0,12;25,20;376,60;906,24;17,63;88,23;2,77;106,87
10/05/2026;01:03:46;0,12;25,20;376,60;906,10;17,52;88,59;1,48;12,65
10/05/2026;01:13:46;0,12;25,20;376,60;906,05;17,41;88,80;2,62;106,52
10/05/2026;01:23:46;0,11;25,19;376,60;906,07;17,24;89,08;2,90;98,78
10/05/2026;01:33:46;0,12;25,19;376,60;906,07;17,15;89,35;0,00;108,28
10/05/2026;01:43:46;0,10;25,20;376,60;906,05;17,15;89,44;3,28;86,83
10/05/2026;01:53:46;0,11;25,19;376,60;906,18;17,15;89,41;0,00;118,82
10/05/2026;02:03:46;0,12;25,19;376,60;906,17;17,15;89,38;2,10;99,49
10/05/2026;02:13:46;0,11;25,18;376,60;906,08;17,08;89,45;0,00;114,25
10/05/2026;02:23:46;0,10;25,19;376,60;906,05;17,02;89,50;2,35;129,02
10/05/2026;02:33:46;0,10;25,20;376,60;906,01;17,03;89,70;2,69;129,72
10/05/2026;02:43:46;0,11;25,19;376,60;906,00;16,98;89,89;4,30;111,44
10/05/2026;02:53:46;0,11;25,19;376,60;905,86;16,93;90,09;0,00;112,14
10/05/2026;03:03:46;0,12;25,19;376,60;905,77;16,95;90,31;4,80;111,44
10/05/2026;03:13:46;0,12;25,20;376,60;905,81;16,89;90,37;3,86;85,78
10/05/2026;03:23:46;0,10;25,19;376,60;905,87;16,84;90,45;0,40;89,64
10/05/2026;03:33:46;0,11;25,19;376,60;906,02;16,78;90,50;0,00;88,59
10/05/2026;03:43:46;0,10;25,19;376,60;906,02;16,72;90,57;0,00;103,35
10/05/2026;03:53:46;0,12;25,18;376,60;905,99;16,66;90,60;1,79;133,94
10/05/2026;04:03:46;0,12;25,18;376,60;906,07;16,61;90,64;0,38;98,78
10/05/2026;04:13:46;0,11;25,19;376,60;906,06;16,61;90,75;0,38;126,21
10/05/2026;04:23:46;0,12;25,19;376,60;906,13;16,56;90,80;2,57;101,25
10/05/2026;04:33:46;0,10;25,19;376,60;906,22;16,55;90,89;0,38;92,81
10/05/2026;04:43:46;0,12;25,18;376,60;906,32;16,49;90,94;4,58;80,50
10/05/2026;04:53:46;0,11;25,18;376,60;906,35;16,45;90,92;0,00;131,48
10/05/2026;05:03:46;0,11;25,18;376,60;906,40;16,41;90,92;3,22;106,87
10/05/2026;05:13:46;0,12;25,18;376,60;906,47;16,36;90,95;0,00;100,54
10/05/2026;05:23:46;0,10;25,18;376,60;906,51;16,45;91,27;2,72;79,45
10/05/2026;05:33:46;0,14;25,18;376,80;906,64;16,51;91,40;0,00;98,08
10/05/2026;05:43:46;0,39;25,18;376,80;906,78;16,60;91,57;0,00;101,60
10/05/2026;05:53:46;1,65;25,19;376,80;906,96;16,72;91,72;0,38;97,38
10/05/2026;06:03:46;4,99;25,19;376,80;907,01;16,80;91,88;0,00;101,60
10/05/2026;06:13:46;27,76;25,19;376,80;907,12;16,96;91,98;3,03;104,76
10/05/2026;06:23:46;28,14;25,18;376,80;907,29;17,01;92,00;0,00;68,55
10/05/2026;06:33:46;57,64;25,18;376,80;907,43;16,96;92,06;0,00;121,28
10/05/2026;06:43:46;83,67;25,19;376,80;907,51;16,96;91,98;0,00;109,33
10/05/2026;06:53:46;97,30;25,18;376,80;907,62;17,09;92,08;0,00;122,34
10/05/2026;07:03:46;246,81;25,19;376,80;907,76;17,33;92,09;0,33;111,09
10/05/2026;07:13:46;324,84;25,19;376,80;907,82;17,52;91,80;0,00;114,60
10/05/2026;07:23:46;312,02;25,18;376,80;907,97;17,95;89,99;3,54;97,03
10/05/2026;07:33:46;423,93;25,19;376,80;908,08;18,52;88,25;2,92;115,66
10/05/2026;07:43:46;419,23;25,19;376,80;908,13;18,54;87,29;1,54;104,06
10/05/2026;07:53:46;481,09;25,20;376,80;908,25;18,94;86,82;0,37;50,97
10/05/2026;08:03:46;509,15;25,20;376,80;908,30;19,25;85,93;3,42;89,64
10/05/2026;08:13:46;516,56;25,19;376,80;908,36;19,62;84,38;2,20;117,77
10/05/2026;08:23:46;604,60;25,20;376,80;908,45;20,26;82,78;0,00;146,95
10/05/2026;08:33:46;834,04;25,20;376,80;908,56;20,64;81,76;1,75;126,91
10/05/2026;08:43:46;233,57;25,21;376,80;908,61;20,26;81,87;4,36;132,18
10/05/2026;08:53:46;226,12;25,20;376,80;908,73;20,60;80,88;6,33;108,98
10/05/2026;09:03:46;886,86;25,20;376,80;908,72;20,73;80,62;3,16;110,74
10/05/2026;09:13:46;839,96;25,21;376,80;908,75;21,24;78,01;5,97;127,96
10/05/2026;09:23:46;775,65;25,21;376,80;908,76;21,44;78,47;5,27;123,39
10/05/2026;09:33:46;824,00;25,21;376,80;908,75;22,05;75,83;1,09;276,32
10/05/2026;09:43:46;796,18;25,21;376,80;908,81;21,35;76,75;4,27;76,64
10/05/2026;09:53:46;796,49;25,21;376,80;908,72;21,50;77,56;0,00;47,81
10/05/2026;10:03:46;377,29;25,22;376,80;908,72;21,70;76,23;0,00;123,04
10/05/2026;10:13:46;344,87;25,21;376,80;908,70;21,54;76,50;0,69;136,40
10/05/2026;10:23:46;623,23;25,20;376,80;908,59;21,87;75,89;0,50;69,60
10/05/2026;10:33:46;575,94;25,21;376,80;908,50;22,49;74,34;4,07;89,64
10/05/2026;10:43:46;698,19;25,21;376,80;908,40;22,34;74,26;0,55;93,16
10/05/2026;10:53:46;667,37;25,21;376,80;908,21;22,77;72,86;4,55;127,61
10/05/2026;11:03:46;566,56;25,22;376,80;908,18;22,88;74,96;2,39;146,60
10/05/2026;11:13:46;901,21;25,22;376,80;907,93;22,39;73,74;3,05;124,80
10/05/2026;11:23:46;1086,37;25,21;376,80;907,77;22,73;73,35;8,32;104,41
10/05/2026;11:33:46;956,53;25,22;376,80;907,66;23,25;71,08;3,30;113,55
